Jahr,Profs,StudierendeGesamt,Drittmitteleinnahmen,Zitationen,ExzGefoerdertDummy_U,ExzDreiFLDummy_U,LuFid,EinheitlicheID
2018,4,293,295.1096919641764,747,nicht gefoerdert,nicht gefoerdert,39,103
2016,20,3293,325.0642346470445,61,nicht gefoerdert,nicht gefoerdert,17,103
2017,14,3658,331.5635743725771,71,nicht gefoerdert,nicht gefoerdert,17,103
2018,18,3944,247.6208570252379,82,nicht gefoerdert,nicht gefoerdert,17,103
2016,,,,,nicht gefoerdert,nicht gefoerdert,46,103
2017,,,,,nicht gefoerdert,nicht gefoerdert,46,103
2018,,,,,nicht gefoerdert,nicht gefoerdert,46,103
2016,4,186,.7299813588800772,8,nicht gefoerdert,nicht gefoerdert,49,103
2017,4,194,41.49130692655069,5,nicht gefoerdert,nicht gefoerdert,49,103
2018,4,193,89.90589243921742,3,nicht gefoerdert,nicht gefoerdert,49,103
2016,,58,,,nicht gefoerdert,nicht gefoerdert,41,103
2017,,52,,,nicht gefoerdert,nicht gefoerdert,41,103
2018,,63,,,nicht gefoerdert,nicht gefoerdert,41,103
2016,,7,,,nicht gefoerdert,nicht gefoerdert,43,103
2017,,5,,,nicht gefoerdert,nicht gefoerdert,43,103
2018,,2,,,nicht gefoerdert,nicht gefoerdert,43,103
2016,6,596,67.8491645634235,82,nicht gefoerdert,nicht gefoerdert,38,103
2017,6,621,59.16651300403626,94,nicht gefoerdert,nicht gefoerdert,38,103
2018,4,649,82.09067922172021,126,nicht gefoerdert,nicht gefoerdert,38,103
2016,5,451,335.8277333041457,56,nicht gefoerdert,nicht gefoerdert,48,103
2017,5,487,362.9011902532609,62,nicht gefoerdert,nicht gefoerdert,48,103
2018,5,506,247.1958219279148,57,nicht gefoerdert,nicht gefoerdert,48,103
2016,,,,1,nicht gefoerdert,nicht gefoerdert,47,103
2017,,,,2,nicht gefoerdert,nicht gefoerdert,47,103
2018,,,,7,nicht gefoerdert,nicht gefoerdert,47,103
2016,17,1967,605.3659449288474,22,nicht gefoerdert,nicht gefoerdert,42,103
2017,18,2132,418.4775810241957,21,nicht gefoerdert,nicht gefoerdert,42,103
2018,17,2168,804.2807596651475,20,nicht gefoerdert,nicht gefoerdert,42,103
2016,,,,16,nicht gefoerdert,nicht gefoerdert,53,103
2017,,,,28,nicht gefoerdert,nicht gefoerdert,53,103
2018,,,,15,nicht gefoerdert,nicht gefoerdert,53,103
2016,24,2332,357.0549252489137,298,nicht gefoerdert,nicht gefoerdert,56,103
2017,24,2245,483.5004605474241,348,nicht gefoerdert,nicht gefoerdert,56,103
2018,23,2206,351.67355687353,383,nicht gefoerdert,nicht gefoerdert,56,103
2016,,,,,nicht gefoerdert,nicht gefoerdert,54,103
2017,,,,,nicht gefoerdert,nicht gefoerdert,54,103
2018,,,,,nicht gefoerdert,nicht gefoerdert,54,103
2016,,,,,nicht gefoerdert,nicht gefoerdert,33,103
2017,,,,,nicht gefoerdert,nicht gefoerdert,33,103
2018,,,,,nicht gefoerdert,nicht gefoerdert,33,103
2016,8,119,75.21508214517874,350,nicht gefoerdert,nicht gefoerdert,32,103
2017,9,114,12.15004550043478,438,nicht gefoerdert,nicht gefoerdert,32,103
2018,6,102,57.75903102404086,470,nicht gefoerdert,nicht gefoerdert,32,103
2016,7,452,601.2681786567501,116,nicht gefoerdert,nicht gefoerdert,25,103
2017,6,507,331.5370494876581,112,nicht gefoerdert,nicht gefoerdert,25,103
2018,6,569,418.3476846666448,122,nicht gefoerdert,nicht gefoerdert,25,103
2016,21,267,3247.60610318113,4260,nicht gefoerdert,nicht gefoerdert,37,103
2017,21,259,3410.994547791413,4756,nicht gefoerdert,nicht gefoerdert,37,103
2018,20,272,3484.117806605646,4859,nicht gefoerdert,nicht gefoerdert,37,103
2016,19,669,1190.729066556995,6866,nicht gefoerdert,nicht gefoerdert,13,103
2017,18,638,527.5480194952585,6773,nicht gefoerdert,nicht gefoerdert,13,103
2018,18,607,533.6447142039565,7152,nicht gefoerdert,nicht gefoerdert,13,103
2016,15,887,1640.790488121821,280,nicht gefoerdert,nicht gefoerdert,35,103
2017,13,832,1385.370503956026,364,nicht gefoerdert,nicht gefoerdert,35,103
2018,12,811,1394.642964600459,375,nicht gefoerdert,nicht gefoerdert,35,103
2016,36,421,4745.720491817026,9109,nicht gefoerdert,nicht gefoerdert,12,103
2017,30,396,3839.560966517848,10232,nicht gefoerdert,nicht gefoerdert,12,103
2018,30,386,2898.182230184413,11158,nicht gefoerdert,nicht gefoerdert,12,103
2016,8,182,372.6396613667363,1393,nicht gefoerdert,nicht gefoerdert,21,103
2017,8,184,340.3604826536677,1528,nicht gefoerdert,nicht gefoerdert,21,103
2018,7,161,308.4980644310536,1996,nicht gefoerdert,nicht gefoerdert,21,103
2016,4,509,673.8361379448364,62,nicht gefoerdert,nicht gefoerdert,20,103
2017,2,490,378.3028228001388,83,nicht gefoerdert,nicht gefoerdert,20,103
2018,3,529,403.2052300054273,71,nicht gefoerdert,nicht gefoerdert,20,103
2016,,,,,nicht gefoerdert,nicht gefoerdert,1,103
2017,,,,,nicht gefoerdert,nicht gefoerdert,1,103
2018,,,0,,nicht gefoerdert,nicht gefoerdert,1,103
2016,,250,,,nicht gefoerdert,nicht gefoerdert,30,103
2017,,261,,,nicht gefoerdert,nicht gefoerdert,30,103
2018,,248,,,nicht gefoerdert,nicht gefoerdert,30,103
2016,26,599,3108.079054047041,1520,nicht gefoerdert,nicht gefoerdert,2,103
2017,24,611,2342.434588899687,1551,nicht gefoerdert,nicht gefoerdert,2,103
2018,23,630,2704.281981155795,1898,nicht gefoerdert,nicht gefoerdert,2,103
2016,,,,176,nicht gefoerdert,nicht gefoerdert,19,103
2017,,,,187,nicht gefoerdert,nicht gefoerdert,19,103
2018,,,,281,nicht gefoerdert,nicht gefoerdert,19,103
2016,,267,,535,nicht gefoerdert,nicht gefoerdert,16,103
2017,,282,,541,nicht gefoerdert,nicht gefoerdert,16,103
2018,,289,,627,nicht gefoerdert,nicht gefoerdert,16,103
2016,,28,,,nicht gefoerdert,nicht gefoerdert,26,103
2017,,24,,,nicht gefoerdert,nicht gefoerdert,26,103
2018,,26,,,nicht gefoerdert,nicht gefoerdert,26,103
2016,,,,19,nicht gefoerdert,nicht gefoerdert,55,103
2017,,,,31,nicht gefoerdert,nicht gefoerdert,55,103
2018,,,,41,nicht gefoerdert,nicht gefoerdert,55,103
2016,,,,10,nicht gefoerdert,nicht gefoerdert,9,103
2017,,,,15,nicht gefoerdert,nicht gefoerdert,9,103
2018,,,,17,nicht gefoerdert,nicht gefoerdert,9,103
2016,2,0,316.0986873453571,2031,nicht gefoerdert,nicht gefoerdert,31,103
2017,0,0,200.963403349914,2050,nicht gefoerdert,nicht gefoerdert,31,103
2018,0,0,85.54943352029161,2338,nicht gefoerdert,nicht gefoerdert,31,103
2016,,,,63,nicht gefoerdert,nicht gefoerdert,15,103
2017,,,,95,nicht gefoerdert,nicht gefoerdert,15,103
2018,,,,98,nicht gefoerdert,nicht gefoerdert,15,103
2016,,,,7,nicht gefoerdert,nicht gefoerdert,51,103
2017,,,,7,nicht gefoerdert,nicht gefoerdert,51,103
2018,,,,11,nicht gefoerdert,nicht gefoerdert,51,103
2016,,,,,nicht gefoerdert,nicht gefoerdert,6,103
2017,,,,,nicht gefoerdert,nicht gefoerdert,6,103
2018,,,,2,nicht gefoerdert,nicht gefoerdert,6,103
2016,,,,21,nicht gefoerdert,nicht gefoerdert,40,103
2017,,,,38,nicht gefoerdert,nicht gefoerdert,40,103
2018,,,,58,nicht gefoerdert,nicht gefoerdert,40,103
2016,,,,20,nicht gefoerdert,nicht gefoerdert,8,103
2017,,,,35,nicht gefoerdert,nicht gefoerdert,8,103
2018,,,,37,nicht gefoerdert,nicht gefoerdert,8,103
2016,8,229,386.1880737242369,,nicht gefoerdert,nicht gefoerdert,29,103
2017,8,198,452.8069526353705,,nicht gefoerdert,nicht gefoerdert,29,103
2018,6,200,447.4904921310106,,nicht gefoerdert,nicht gefoerdert,29,103
2016,,,,,nicht gefoerdert,nicht gefoerdert,11,103
2017,,,,,nicht gefoerdert,nicht gefoerdert,11,103
2018,,,,,nicht gefoerdert,nicht gefoerdert,11,103
2016,,,,12,nicht gefoerdert,nicht gefoerdert,24,103
2017,,,,18,nicht gefoerdert,nicht gefoerdert,24,103
2018,,,,15,nicht gefoerdert,nicht gefoerdert,24,103
2016,,,,,nicht gefoerdert,nicht gefoerdert,14,103
2017,,,,,nicht gefoerdert,nicht gefoerdert,14,103
2018,,,,1,nicht gefoerdert,nicht gefoerdert,14,103
2016,10,206,447.3026211365818,,nicht gefoerdert,nicht gefoerdert,34,103
2017,9,219,432.5086867277694,1,nicht gefoerdert,nicht gefoerdert,34,103
2018,10,218,352.0114404424131,4,nicht gefoerdert,nicht gefoerdert,34,103
2016,,667,,,nicht gefoerdert,nicht gefoerdert,50,79
2017,,638,,,nicht gefoerdert,nicht gefoerdert,50,79
2018,,614,,,nicht gefoerdert,nicht gefoerdert,50,79
2016,,,,,nicht gefoerdert,nicht gefoerdert,18,79
2017,,,,,nicht gefoerdert,nicht gefoerdert,18,79
2018,,,,1,nicht gefoerdert,nicht gefoerdert,18,79
2016,,,,,nicht gefoerdert,nicht gefoerdert,27,79
2017,,,,,nicht gefoerdert,nicht gefoerdert,27,79
2018,,,,1,nicht gefoerdert,nicht gefoerdert,27,79
2016,4,233,3.698323913737279,17,nicht gefoerdert,nicht gefoerdert,36,79
2017,5,233,22.33119940001313,24,nicht gefoerdert,nicht gefoerdert,36,79
2018,4,218,1.598626503896353,39,nicht gefoerdert,nicht gefoerdert,36,79
2016,4,69,208.2346342417223,4,nicht gefoerdert,nicht gefoerdert,23,79
2017,3,38,127.8462876680335,,nicht gefoerdert,nicht gefoerdert,23,79
2018,2,16,27.93148211804435,2,nicht gefoerdert,nicht gefoerdert,23,79
2016,,,,18,nicht gefoerdert,nicht gefoerdert,10,79
2017,,,,12,nicht gefoerdert,nicht gefoerdert,10,79
2018,,,,15,nicht gefoerdert,nicht gefoerdert,10,79
2016,,,,1,nicht gefoerdert,nicht gefoerdert,3,79
2017,,,,1,nicht gefoerdert,nicht gefoerdert,3,79
2018,,,,,nicht gefoerdert,nicht gefoerdert,3,79
2016,4,189,13.73277429658839,8,nicht gefoerdert,nicht gefoerdert,22,79
2017,3,189,.756633139865037,9,nicht gefoerdert,nicht gefoerdert,22,79
2018,3,162,9.319480340945255,10,nicht gefoerdert,nicht gefoerdert,22,79
2016,3,33,0,8,nicht gefoerdert,nicht gefoerdert,5,79
2017,2,18,0,9,nicht gefoerdert,nicht gefoerdert,5,79
2018,2,4,0,10,nicht gefoerdert,nicht gefoerdert,5,79
2016,,,,8,nicht gefoerdert,nicht gefoerdert,44,79
2017,,,,9,nicht gefoerdert,nicht gefoerdert,44,79
2018,,,,10,nicht gefoerdert,nicht gefoerdert,44,79
2016,1,,50.53258785387384,8,nicht gefoerdert,nicht gefoerdert,45,79
2017,1,,-6.21225979994857,9,nicht gefoerdert,nicht gefoerdert,45,79
2018,1,,27.00321755920491,10,nicht gefoerdert,nicht gefoerdert,45,79
2016,,,,8,nicht gefoerdert,nicht gefoerdert,7,79
2017,,,,9,nicht gefoerdert,nicht gefoerdert,7,79
2018,,,,10,nicht gefoerdert,nicht gefoerdert,7,79
2016,,,,3,nicht gefoerdert,nicht gefoerdert,28,79
2017,,,,,nicht gefoerdert,nicht gefoerdert,28,79
2018,,,,1,nicht gefoerdert,nicht gefoerdert,28,79
2016,8,423,1363.421733050677,2498,nicht gefoerdert,nicht gefoerdert,39,79
2017,7,443,677.4601914019019,2701,nicht gefoerdert,nicht gefoerdert,39,79
2018,8,462,520.0541216707743,2551,nicht gefoerdert,nicht gefoerdert,39,79
2016,13,678,1075.755085500383,49,nicht gefoerdert,nicht gefoerdert,17,79
2017,10,631,889.1344689263399,76,nicht gefoerdert,nicht gefoerdert,17,79
2018,11,599,1790.765364111575,78,nicht gefoerdert,nicht gefoerdert,17,79
2016,,,,,nicht gefoerdert,nicht gefoerdert,46,79
2017,,,,,nicht gefoerdert,nicht gefoerdert,46,79
2018,,,,,nicht gefoerdert,nicht gefoerdert,46,79
2016,4,452,374.6229061364317,13,nicht gefoerdert,nicht gefoerdert,49,79
2017,4,450,297.8197605366901,37,nicht gefoerdert,nicht gefoerdert,49,79
2018,4,391,391.098270209859,80,nicht gefoerdert,nicht gefoerdert,49,79
2016,,2,,,nicht gefoerdert,nicht gefoerdert,41,79
2017,,52,,,nicht gefoerdert,nicht gefoerdert,41,79
2018,,96,,,nicht gefoerdert,nicht gefoerdert,41,79
2016,3,98,66.72532775492131,65,nicht gefoerdert,nicht gefoerdert,38,79
2017,3,88,123.7822564844551,71,nicht gefoerdert,nicht gefoerdert,38,79
2018,4,91,132.3714893370228,120,nicht gefoerdert,nicht gefoerdert,38,79
2016,4,605,350.1787806981753,34,nicht gefoerdert,nicht gefoerdert,48,79
2017,4,612,587.4382500238466,42,nicht gefoerdert,nicht gefoerdert,48,79
2018,5,552,651.0696341433388,66,nicht gefoerdert,nicht gefoerdert,48,79
2016,,,,,nicht gefoerdert,nicht gefoerdert,47,79
2017,,,,6,nicht gefoerdert,nicht gefoerdert,47,79
2018,,,,4,nicht gefoerdert,nicht gefoerdert,47,79
2016,1,,,8,nicht gefoerdert,nicht gefoerdert,42,79
2017,1,,,8,nicht gefoerdert,nicht gefoerdert,42,79
2018,1,,,12,nicht gefoerdert,nicht gefoerdert,42,79
2016,,,,14,nicht gefoerdert,nicht gefoerdert,53,79
2017,,,,8,nicht gefoerdert,nicht gefoerdert,53,79
2018,,,,20,nicht gefoerdert,nicht gefoerdert,53,79
2016,24,2715,197.3379834700185,881,nicht gefoerdert,nicht gefoerdert,56,79
2017,24,2556,387.589212931247,783,nicht gefoerdert,nicht gefoerdert,56,79
2018,24,2645,628.3213301236158,996,nicht gefoerdert,nicht gefoerdert,56,79
2016,,,,,nicht gefoerdert,nicht gefoerdert,54,79
2017,,,,,nicht gefoerdert,nicht gefoerdert,54,79
2018,,,,,nicht gefoerdert,nicht gefoerdert,54,79
2016,,32,,,nicht gefoerdert,nicht gefoerdert,33,79
2017,,48,,,nicht gefoerdert,nicht gefoerdert,33,79
2018,,63,,,nicht gefoerdert,nicht gefoerdert,33,79
2016,14,210,686.8687350363577,701,nicht gefoerdert,nicht gefoerdert,32,79
2017,14,220,1247.810663825961,723,nicht gefoerdert,nicht gefoerdert,32,79
2018,14,265,2377.965378126677,759,nicht gefoerdert,nicht gefoerdert,32,79
2016,19,1256,4896.302519418629,546,nicht gefoerdert,nicht gefoerdert,25,79
2017,18,1363,4478.944043436959,589,nicht gefoerdert,nicht gefoerdert,25,79
2018,19,1514,5252.598596195901,732,nicht gefoerdert,nicht gefoerdert,25,79
2016,8,64,1910.965505559659,2445,nicht gefoerdert,nicht gefoerdert,37,79
2017,8,56,1279.902089015114,2535,nicht gefoerdert,nicht gefoerdert,37,79
2018,8,71,1157.286956099579,2792,nicht gefoerdert,nicht gefoerdert,37,79
2016,4,0,634.0307025682537,1835,nicht gefoerdert,nicht gefoerdert,13,79
2017,4,0,506.5727547617276,1946,nicht gefoerdert,nicht gefoerdert,13,79
2018,4,0,384.169092960938,1940,nicht gefoerdert,nicht gefoerdert,13,79
2016,,,,203,nicht gefoerdert,nicht gefoerdert,35,79
2017,,,,259,nicht gefoerdert,nicht gefoerdert,35,79
2018,,,,260,nicht gefoerdert,nicht gefoerdert,35,79
2016,6,52,1501.895726835392,3365,nicht gefoerdert,nicht gefoerdert,12,79
2017,6,56,1341.201265588742,3560,nicht gefoerdert,nicht gefoerdert,12,79
2018,6,55,1623.064104069205,3842,nicht gefoerdert,nicht gefoerdert,12,79
2016,,,,157,nicht gefoerdert,nicht gefoerdert,21,79
2017,,,,205,nicht gefoerdert,nicht gefoerdert,21,79
2018,,,,408,nicht gefoerdert,nicht gefoerdert,21,79
2016,,,,6,nicht gefoerdert,nicht gefoerdert,20,79
2017,,,,12,nicht gefoerdert,nicht gefoerdert,20,79
2018,,,,7,nicht gefoerdert,nicht gefoerdert,20,79
2016,,,,154,nicht gefoerdert,nicht gefoerdert,2,79
2017,,,,172,nicht gefoerdert,nicht gefoerdert,2,79
2018,,,,218,nicht gefoerdert,nicht gefoerdert,2,79
2016,,,,6,nicht gefoerdert,nicht gefoerdert,19,79
2017,,,,8,nicht gefoerdert,nicht gefoerdert,19,79
2018,,,,12,nicht gefoerdert,nicht gefoerdert,19,79
2016,,,,187,nicht gefoerdert,nicht gefoerdert,16,79
2017,,,,203,nicht gefoerdert,nicht gefoerdert,16,79
2018,,,,236,nicht gefoerdert,nicht gefoerdert,16,79
2016,,1222,,,nicht gefoerdert,nicht gefoerdert,26,79
2017,,1159,,,nicht gefoerdert,nicht gefoerdert,26,79
2018,,1152,,,nicht gefoerdert,nicht gefoerdert,26,79
2016,,1161,,19,nicht gefoerdert,nicht gefoerdert,55,79
2017,,1003,,30,nicht gefoerdert,nicht gefoerdert,55,79
2018,,885,,49,nicht gefoerdert,nicht gefoerdert,55,79
2016,,,,28,nicht gefoerdert,nicht gefoerdert,9,79
2017,,,,28,nicht gefoerdert,nicht gefoerdert,9,79
2018,,,,30,nicht gefoerdert,nicht gefoerdert,9,79
2016,25,785,13704.44526782693,2295,nicht gefoerdert,nicht gefoerdert,31,79
2017,21,807,12321.57854579365,2621,nicht gefoerdert,nicht gefoerdert,31,79
2018,23,845,13075.01089193099,2891,nicht gefoerdert,nicht gefoerdert,31,79
2016,17,544,6874.569002626871,254,nicht gefoerdert,nicht gefoerdert,15,79
2017,19,583,8804.885849636992,224,nicht gefoerdert,nicht gefoerdert,15,79
2018,17,646,6392.690648973771,387,nicht gefoerdert,nicht gefoerdert,15,79
2016,,,,14,nicht gefoerdert,nicht gefoerdert,51,79
2017,,,,31,nicht gefoerdert,nicht gefoerdert,51,79
2018,0,,,21,nicht gefoerdert,nicht gefoerdert,51,79
2016,,,,,nicht gefoerdert,nicht gefoerdert,6,79
2017,,,,2,nicht gefoerdert,nicht gefoerdert,6,79
2018,,,,,nicht gefoerdert,nicht gefoerdert,6,79
2016,,,,6,nicht gefoerdert,nicht gefoerdert,40,79
2017,,,,14,nicht gefoerdert,nicht gefoerdert,40,79
2018,,,,18,nicht gefoerdert,nicht gefoerdert,40,79
2016,,15,,24,nicht gefoerdert,nicht gefoerdert,8,79
2017,,14,,31,nicht gefoerdert,nicht gefoerdert,8,79
2018,,13,,36,nicht gefoerdert,nicht gefoerdert,8,79
2016,,,,,nicht gefoerdert,nicht gefoerdert,29,79
2017,,,,,nicht gefoerdert,nicht gefoerdert,29,79
2018,,,,,nicht gefoerdert,nicht gefoerdert,29,79
2016,,,,,nicht gefoerdert,nicht gefoerdert,11,79
2017,,,,,nicht gefoerdert,nicht gefoerdert,11,79
2018,,,,,nicht gefoerdert,nicht gefoerdert,11,79
2016,,,,14,nicht gefoerdert,nicht gefoerdert,24,79
2017,,,,17,nicht gefoerdert,nicht gefoerdert,24,79
2018,,,,23,nicht gefoerdert,nicht gefoerdert,24,79
2016,,,,,nicht gefoerdert,nicht gefoerdert,14,79
2017,,,,,nicht gefoerdert,nicht gefoerdert,14,79
2018,,,,,nicht gefoerdert,nicht gefoerdert,14,79
2016,,,,1,nicht gefoerdert,nicht gefoerdert,34,79
2017,,,,,nicht gefoerdert,nicht gefoerdert,34,79
2018,,,,,nicht gefoerdert,nicht gefoerdert,34,79
2016,0,,.2793296200171594,,gefoerdert,nicht gefoerdert,50,109
2017,0,,1.37236962478271,,gefoerdert,nicht gefoerdert,50,109
2018,0,,0,,gefoerdert,nicht gefoerdert,50,109
2016,10,642,266.8491697200063,9,gefoerdert,nicht gefoerdert,18,109
2017,11,699,148.8490405586201,3,gefoerdert,nicht gefoerdert,18,109
2018,11,615,255.5519751939473,4,gefoerdert,nicht gefoerdert,18,109
2016,,,,9,gefoerdert,nicht gefoerdert,27,109
2017,,,,3,gefoerdert,nicht gefoerdert,27,109
2018,,,,4,gefoerdert,nicht gefoerdert,27,109
2016,10,448,1132.120086187206,39,gefoerdert,nicht gefoerdert,36,109
2017,9,444,1017.91395788769,40,gefoerdert,nicht gefoerdert,36,109
2018,9,432,1005.669952147381,42,gefoerdert,nicht gefoerdert,36,109
2016,11,777,325.9813816387268,29,gefoerdert,nicht gefoerdert,23,109
2017,12,801,761.7429294695457,38,gefoerdert,nicht gefoerdert,23,109
2018,9,746,1135.223414089029,38,gefoerdert,nicht gefoerdert,23,109
2016,,,0,46,gefoerdert,nicht gefoerdert,10,109
2017,,,0,69,gefoerdert,nicht gefoerdert,10,109
2018,,,0,59,gefoerdert,nicht gefoerdert,10,109
2016,12,530,1560.223513580319,2,gefoerdert,nicht gefoerdert,3,109
2017,12,523,1254.20589734275,3,gefoerdert,nicht gefoerdert,3,109
2018,13,519,1321.392790531275,4,gefoerdert,nicht gefoerdert,3,109
2016,3,60,52.14152699795162,,gefoerdert,nicht gefoerdert,4,109
2017,3,56,41.63586405924335,,gefoerdert,nicht gefoerdert,4,109
2018,3,59,126.315747009693,3,gefoerdert,nicht gefoerdert,4,109
2016,15,1312,966.6350237869073,47,gefoerdert,nicht gefoerdert,22,109
2017,16,1359,1192.186695787761,69,gefoerdert,nicht gefoerdert,22,109
2018,16,1443,1295.608991645903,80,gefoerdert,nicht gefoerdert,22,109
2016,9,946,122.8519489331163,47,gefoerdert,nicht gefoerdert,5,109
2017,8,990,548.0896721626909,69,gefoerdert,nicht gefoerdert,5,109
2018,8,998,186.0247729150395,80,gefoerdert,nicht gefoerdert,5,109
2016,5,456,119.5121068882594,47,gefoerdert,nicht gefoerdert,44,109
2017,6,463,141.1811570238781,69,gefoerdert,nicht gefoerdert,44,109
2018,5,446,264.1292158175266,80,gefoerdert,nicht gefoerdert,44,109
2016,6,212,200.1182513379941,47,gefoerdert,nicht gefoerdert,45,109
2017,6,237,275.3174721388323,69,gefoerdert,nicht gefoerdert,45,109
2018,6,219,248.315491454246,80,gefoerdert,nicht gefoerdert,45,109
2016,13,993,1346.013983655742,47,gefoerdert,nicht gefoerdert,7,109
2017,14,954,2076.776753904172,69,gefoerdert,nicht gefoerdert,7,109
2018,14,826,3099.861726656598,80,gefoerdert,nicht gefoerdert,7,109
2016,5,556,679.7737675162313,4,gefoerdert,nicht gefoerdert,28,109
2017,4,570,1060.617570719003,6,gefoerdert,nicht gefoerdert,28,109
2018,4,562,1364.754323240881,7,gefoerdert,nicht gefoerdert,28,109
2016,14,452,810.7365158297041,2831,gefoerdert,nicht gefoerdert,39,109
2017,10,434,932.2506972832674,3100,gefoerdert,nicht gefoerdert,39,109
2018,10,441,1317.134267388291,3205,gefoerdert,nicht gefoerdert,39,109
2016,18,2316,689.2579147418642,83,gefoerdert,nicht gefoerdert,17,109
2017,22,2526,1549.480357843535,97,gefoerdert,nicht gefoerdert,17,109
2018,24,2591,3590.542931210666,91,gefoerdert,nicht gefoerdert,17,109
2016,,,,,gefoerdert,nicht gefoerdert,46,109
2017,,,,,gefoerdert,nicht gefoerdert,46,109
2018,,,,,gefoerdert,nicht gefoerdert,46,109
2016,12,1115,1751.727169765037,9,gefoerdert,nicht gefoerdert,49,109
2017,10,1155,1558.475700184752,5,gefoerdert,nicht gefoerdert,49,109
2018,11,1164,2442.448733688045,7,gefoerdert,nicht gefoerdert,49,109
2016,13,822,532.170414662718,,gefoerdert,nicht gefoerdert,41,109
2017,13,769,667.1628401832666,,gefoerdert,nicht gefoerdert,41,109
2018,13,776,690.1995734774014,,gefoerdert,nicht gefoerdert,41,109
2016,,,,,gefoerdert,nicht gefoerdert,43,109
2017,,,,,gefoerdert,nicht gefoerdert,43,109
2018,,,,,gefoerdert,nicht gefoerdert,43,109
2016,4,279,170.593105424131,99,gefoerdert,nicht gefoerdert,38,109
2017,4,269,171.8060352863199,101,gefoerdert,nicht gefoerdert,38,109
2018,4,277,484.8205522120498,104,gefoerdert,nicht gefoerdert,38,109
2016,6,546,2666.231805185859,131,gefoerdert,nicht gefoerdert,48,109
2017,5,555,4024.766536037352,143,gefoerdert,nicht gefoerdert,48,109
2018,6,580,2917.990253343126,143,gefoerdert,nicht gefoerdert,48,109
2016,,,,12,gefoerdert,nicht gefoerdert,47,109
2017,,,,17,gefoerdert,nicht gefoerdert,47,109
2018,,,,22,gefoerdert,nicht gefoerdert,47,109
2016,19,2444,98.63407695463843,49,gefoerdert,nicht gefoerdert,42,109
2017,23,2510,127.0420810782179,42,gefoerdert,nicht gefoerdert,42,109
2018,25,2577,178.2005785378305,69,gefoerdert,nicht gefoerdert,42,109
2016,,,,29,gefoerdert,nicht gefoerdert,53,109
2017,,,,27,gefoerdert,nicht gefoerdert,53,109
2018,,,,25,gefoerdert,nicht gefoerdert,53,109
2016,23,1586,3364.346466664576,298,gefoerdert,nicht gefoerdert,56,109
2017,25,1537,3281.257147512373,282,gefoerdert,nicht gefoerdert,56,109
2018,26,1512,4416.021147432873,430,gefoerdert,nicht gefoerdert,56,109
2016,,0,,,gefoerdert,nicht gefoerdert,54,109
2017,,0,,,gefoerdert,nicht gefoerdert,54,109
2018,,0,,,gefoerdert,nicht gefoerdert,54,109
2016,0,,23.05772806062157,,gefoerdert,nicht gefoerdert,33,109
2017,0,,154.2836265064342,,gefoerdert,nicht gefoerdert,33,109
2018,0,,310.410297306487,,gefoerdert,nicht gefoerdert,33,109
2016,17,865,358.2150762704892,475,gefoerdert,nicht gefoerdert,32,109
2017,19,911,903.7676057547827,513,gefoerdert,nicht gefoerdert,32,109
